id,split,type,doc_label,n_fields,tampered_idxs,tampered_boxes,status
caa339fc0c23419db684c603c3b9842d,train,EGYPT/DL,1,21,[14],"[[441.0, 450.0, 694.0, 486.0]]",done
f015284984414bdc90c7140d4f0d038b,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 705.0, 489.0]]",done
b8d7211fcb0d4feb92d37d467516610b,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 698.0, 489.0]]",done
212134290ce140eb90c344912b5a858c,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 691.0, 489.0]]",done
5506f563cbe845fca28cb7ce8baed932,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 704.0, 485.0]]",done
be2b702a237a4696920f23721a0d9c97,train,EGYPT/DL,1,21,[15],"[[439.0, 449.0, 692.0, 485.0]]",done
f1a5c4e7dc1740c6b108561d0e904d22,train,EGYPT/DL,1,21,[15],"[[441.0, 450.0, 707.0, 486.0]]",done
34970d6333de4d5b862d1fd431186ef4,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 698.0, 486.0]]",done
4b919db6130945249942f0a0eae10902,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 695.0, 486.0]]",done
6e4e4f99788f481d844a52839794b8e3,train,EGYPT/DL,1,20,[14],"[[439.0, 447.0, 694.0, 488.0]]",done
09443a56086148578c6af97011898eb4,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 699.0, 486.0]]",done
a97dec3e58d643cea45c8e194525dd8a,train,EGYPT/DL,1,19,[12],"[[441.0, 450.0, 701.0, 486.0]]",done
15d0900f99e14721b84ddaf92426dcc8,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 709.0, 486.0]]",done
5847b7d79f724ea1ab0858047e1a072f,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 717.0, 489.0]]",done
e3deeea562e94003b88e7574378ac131,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 701.0, 488.0]]",done
75f57ef0626941a0874e53e10e3e4799,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 699.0, 486.0]]",done
41a2339a64d74fb4b0ec46e1d9792667,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 704.0, 489.0]]",done
30883d38f36248d5ad03bcbd10f77343,train,EGYPT/DL,1,21,[15],"[[441.0, 450.0, 691.0, 486.0]]",done
c33c0ea835b64c6299fc688c0857497c,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 702.0, 485.0]]",done
947e3dbcb4114f899b6bbbbe4e86cf00,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 691.0, 486.0]]",done
2577fa5b18d541b9ad3b354b4285f270,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 694.0, 489.0]]",done
430b2980ead04f7abc24275339ccb50c,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 695.0, 488.0]]",done
3d62150ba3ad42a89f33013d53c3327d,train,EGYPT/DL,1,20,[14],"[[438.0, 447.0, 689.0, 491.0]]",done
fc7a57c3ad1440308317a91acc289cdc,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 701.0, 488.0]]",done
d6ec9c7beb72482c8046ac8a0c3afe18,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 680.0, 488.0]]",done
aa4fa18c58ad4bf483b3877a4c299b79,train,EGYPT/DL,1,20,[14],"[[438.0, 447.0, 704.0, 491.0]]",done
e98805ddccea4fb0a2b3dd7ca0ba1955,train,EGYPT/DL,1,21,[15],"[[439.0, 449.0, 695.0, 489.0]]",done
68738985e52c4ecba855d895ffcb113b,train,EGYPT/DL,1,19,[12],"[[441.0, 452.0, 695.0, 488.0]]",done
e38f1286440f4567a4126fe1f7e9e220,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 695.0, 488.0]]",done
3c0029e7f4a1452d9581201d0f93df45,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 689.0, 488.0]]",done
f599acc614704305b8bb1180d4ae0c4e,train,EGYPT/DL,1,20,[14],"[[439.0, 447.0, 701.0, 488.0]]",done
9b006f58d30846eab2d1df0fecec1909,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 696.0, 486.0]]",done
0dbc5f681d794dc7bbd6fd7dbf7da618,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 707.0, 488.0]]",done
f2d370a772fc4c2bb8595ca30fe07721,train,EGYPT/DL,1,19,[12],"[[439.0, 452.0, 698.0, 488.0]]",done
16d362a1ede14014bb4f8ad78a1c3f82,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 707.0, 488.0]]",done
52078ae1ad4444128d90708793a2f1c2,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 718.0, 488.0]]",done
82980457b67b4453b689cb481ca07c63,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 688.0, 489.0]]",done
2c61f0bb11764c98a7402f5b1fd8ece6,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 689.0, 486.0]]",done
17e3a72d0c864cc68999f14dff053312,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 699.0, 489.0]]",done
c16fbeccd05c4dcbb401da6d6f13fc13,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 694.0, 488.0]]",done
eff0f39f5564415e83c000be0be7d48a,train,EGYPT/DL,1,19,[12],"[[439.0, 450.0, 699.0, 485.0]]",done
ea8cd9d1c61941adbf2361c58365511b,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 694.0, 489.0]]",done
9b6189621e42471a9bf5128c8c760c2f,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 712.0, 489.0]]",done
42514ef71fc1496b92569849120eafe1,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 685.0, 486.0]]",done
242f9eff7d594bc7a73acaad2261dd9a,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 702.0, 488.0]]",done
d59b088bc6d844a383c1ea415e158b38,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 698.0, 489.0]]",done
11a78cb36c674e1dbf702542e4a0c9a7,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 691.0, 488.0]]",done
c185e004d7e24d41be3b3083c95feef2,train,EGYPT/DL,1,21,[15],"[[438.0, 448.0, 701.0, 488.0]]",done
ac7a0af44f56468a9cdd995e80c0460f,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 691.0, 489.0]]",done
f3a6091662ad467ab4490f15bad9ef66,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 696.0, 488.0]]",done
3cdc9f7ac90c403ca7b972876dae36b3,train,EGYPT/DL,1,22,[15],"[[441.0, 452.0, 698.0, 486.0]]",done
2c1f27450e464cdc8d94d2b908169bf9,train,EGYPT/DL,1,21,[15],"[[439.0, 449.0, 712.0, 489.0]]",done
5abcb86518234bdabccdff6f4f673030,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 698.0, 486.0]]",done
4c0cdeff68564643a40d24093494e493,train,EGYPT/DL,1,20,[13],"[[438.0, 446.0, 712.0, 489.0]]",done
ab17cfaeb4e34c56aa0190b385d523b8,train,EGYPT/DL,1,22,[15],"[[441.0, 452.0, 698.0, 488.0]]",done
c9b59f12a0134fc3a8509d1b72b83f59,train,EGYPT/DL,1,21,[15],"[[439.0, 449.0, 696.0, 489.0]]",done
03fcce762ec240be849b07c9d31a2184,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 699.0, 486.0]]",done
44c66401f532400a8b7c9b2362fda137,train,EGYPT/DL,1,21,[14],"[[439.0, 450.0, 711.0, 486.0]]",done
84a3c657857647ab840d25fcbc7a2997,train,EGYPT/DL,1,21,[15],"[[441.0, 450.0, 698.0, 486.0]]",done
486c5544ed9547d0bc5664de7be491a5,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 701.0, 488.0]]",done
7d642930e48743b6b779c1a9d69c147a,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 705.0, 489.0]]",done
ea8cf4d09c61424f999d21fb5634fac0,train,EGYPT/DL,1,20,[13],"[[438.0, 446.0, 710.0, 489.0]]",done
9704220348874d2a9c0b6c3855985e99,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 705.0, 486.0]]",done
df174d387c5b48498a4a7e0745711a3b,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 711.0, 488.0]]",done
4f268a6deb5b4a5dbbbc46cbb7c928a7,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 695.0, 489.0]]",done
4582f06e2f87466ba76e89991b5cadfa,train,EGYPT/DL,1,19,[12],"[[441.0, 452.0, 714.0, 488.0]]",done
3eb2b129a876424e948fdc019b1a7d16,train,EGYPT/DL,1,20,[14],"[[438.0, 448.0, 711.0, 488.0]]",done
b6566e7d533b4b9a8933d247dcdad39a,train,EGYPT/DL,1,19,[12],"[[439.0, 449.0, 691.0, 489.0]]",done
e6d636f58771401abd156b4408d9decd,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 724.0, 489.0]]",done
3f0613cb1cf14d26bf91073f77889a68,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 702.0, 486.0]]",done
46a1cc3bb3454f3bb95ff5cad54f3f95,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 704.0, 489.0]]",done
267355824c6d4cdab1ecc0359dc9905b,train,EGYPT/DL,1,20,[14],"[[438.0, 446.0, 701.0, 489.0]]",done
a73f57bd9b354db4b72431c78338ab40,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 699.0, 488.0]]",done
3a92ec987d964e5bb7510b4f60e661bc,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 694.0, 489.0]]",done
468e826be536481eafcf724e24152a39,train,EGYPT/DL,1,19,[13],"[[441.0, 450.0, 692.0, 486.0]]",done
f3a53ee08244474ea7ead918a6c57422,train,EGYPT/DL,1,19,[13],"[[438.0, 447.0, 698.0, 491.0]]",done
e9115214710347638ba2f3a1ddf87133,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 714.0, 486.0]]",done
6d84b772fe2348e498a598fefbf272d3,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 701.0, 489.0]]",done
9982d1ba90f94b79b1b0dce7222f129a,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 705.0, 489.0]]",done
a3ed2274c31b4ddf8ec6e96c0b33a0f0,train,EGYPT/DL,1,20,[13],"[[439.0, 450.0, 707.0, 486.0]]",done
0dc5542ffaf04a5e89460ad40d9b580d,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 705.0, 489.0]]",done
cb32764e404b43e8a79db0d1f5b176e8,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 696.0, 485.0]]",done
5ccdc1fddc264905a91411afa5f66f38,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 711.0, 486.0]]",done
346f041a613e43bb83c1923428e80da0,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 704.0, 488.0]]",done
96ba9a798fbe4074a5c779f1b3f8ce35,train,EGYPT/DL,1,21,[15],"[[441.0, 450.0, 698.0, 486.0]]",done
782348b9024343298511ce28303af11d,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 695.0, 489.0]]",done
64d0af69a6a04c66946266b982a96cf3,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 696.0, 488.0]]",done
b12c16fb302f4108832e7c08bf850bdf,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 699.0, 486.0]]",done
042b7541d3fa4f4e8e339a76bf0993e6,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 698.0, 486.0]]",done
0f125d130809448eb78a18d3416b8bba,train,EGYPT/DL,1,19,[12],"[[441.0, 452.0, 686.0, 488.0]]",done
16457c936ded4c38ade8af22e9b1362a,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 707.0, 486.0]]",done
9888a64a4e0b4ecf92a3b383d54f2c64,train,EGYPT/DL,1,21,[15],"[[439.0, 449.0, 691.0, 485.0]]",done
71162d8a0d4e4daa92ef15f5e4ff560f,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 701.0, 489.0]]",done
b235b771ecf8407fbb6a0eaee48c09f5,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 698.0, 488.0]]",done
09b2b151c9794941825bb98f661b105a,train,EGYPT/DL,1,20,[13],"[[438.0, 447.0, 698.0, 491.0]]",done
31f6a42533104c2686182e947c3745f5,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 688.0, 486.0]]",done
cb248f1edcc54c3ebb0b1175231d5397,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 708.0, 486.0]]",done
b50a15aade5e48f0808e768550fd0b1c,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 714.0, 488.0]]",done
e36a3a19733d48f08569ca1a2f0c722d,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 708.0, 489.0]]",done
97f823ca6c9345dbb559ba516c11ad4e,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 707.0, 489.0]]",done
cafb782ddcef4a6ead1c1c6e010e8f2f,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 696.0, 488.0]]",done
99cd97f8dd854026a3713762533b8575,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 695.0, 488.0]]",done
2f3e38ee47fc46f4980f95657316d83b,train,EGYPT/DL,1,20,[13],"[[439.0, 450.0, 699.0, 485.0]]",done
a336666e46c244138d5fbdeb672ff61e,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 695.0, 486.0]]",done
4c5cc81becaf4c3ca19edd6e39b57d07,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 701.0, 489.0]]",done
f03b647d83fc4024b786c36ad6838acb,train,EGYPT/DL,1,21,[15],"[[441.0, 450.0, 705.0, 486.0]]",done
a5a4648146584806b10a1c68cf01b290,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 707.0, 488.0]]",done
7e3fc48c796f45d28b32da2d46c045f3,train,EGYPT/DL,1,19,[12],"[[441.0, 452.0, 695.0, 486.0]]",done
754fb64506b04d55b5e45365c641a05a,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 695.0, 489.0]]",done
e6ef0bd7789c4711b190ec92153e3f6d,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 708.0, 488.0]]",done
0130d0e399a445dca865adb3fecb068d,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 705.0, 486.0]]",done
0e3e1aba0d3e4378903b60fa400b64cb,train,EGYPT/DL,1,20,[13],"[[439.0, 450.0, 699.0, 485.0]]",done
c58e8fab910541bbaa14e3965ebf1331,train,EGYPT/DL,1,21,[15],"[[441.0, 450.0, 707.0, 486.0]]",done
809d2fbf93ac4148b07945bda1ce5fe2,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 701.0, 485.0]]",done
617a58f351a847d4a4f9065e2e82383a,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 692.0, 489.0]]",done
ec92cb2979e5477d96f93b071b237185,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 701.0, 488.0]]",done
b2f3a103b1e440d591c964d65ba9520f,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 701.0, 489.0]]",done
9cb8d4672f974f0a860c2b82ae34b980,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 708.0, 488.0]]",done
e25d893198414077b59e7594e9cdf1a4,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 699.0, 488.0]]",done
426a0200eff2447e8eb2f81247368b45,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 712.0, 489.0]]",done
afb19d44c8914e31b4eada91703231eb,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 704.0, 486.0]]",done
fe01536137c948198ad5e188a25cecd3,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 712.0, 489.0]]",done
da7ab24446ce4e8094ac510157b51136,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 692.0, 486.0]]",done
a7b6212204a04cfba4ba1b1a1a4bf7de,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 707.0, 488.0]]",done
c3349ba147ea4b86ae5adeeb159fc112,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 705.0, 485.0]]",done
5b25a99b44e94e6cbcd78d3c62412244,train,EGYPT/DL,1,20,[14],"[[438.0, 446.0, 704.0, 489.0]]",done
3a14be72b1d44df383cefddc8cbbe061,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 694.0, 489.0]]",done
5d270cb4ee404f55af016c40ed255e8e,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 701.0, 489.0]]",done
19f903ab9a1847aeb1cae367631b840e,train,EGYPT/DL,1,20,[13],"[[438.0, 449.0, 692.0, 485.0]]",done
a0853ca81c7c4f16b197d7412ad69bfc,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 685.0, 489.0]]",done
35bab2abcf7645a6913945cefc9e8a35,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 689.0, 488.0]]",done
8b6fd205a84548c29d7194bb8438f055,train,EGYPT/DL,1,21,[15],"[[438.0, 447.0, 695.0, 491.0]]",done
ecc7d87b548f4212b5979867dd0c66a5,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 714.0, 489.0]]",done
55c1505ee2214dfdaf5768aa02abe371,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 702.0, 485.0]]",done
4c854c23fc284f3eb6788319e603902c,train,EGYPT/DL,1,19,[13],"[[439.0, 449.0, 699.0, 485.0]]",done
f98a48d5a5a5460baeb4ea1cd22e75a1,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 699.0, 485.0]]",done
4894dee346c54c4791c30a97b5b06342,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 707.0, 488.0]]",done
2c369fe1d782421d9541542054265b58,train,EGYPT/DL,1,20,[13],"[[439.0, 450.0, 708.0, 486.0]]",done
105e9a93afc6481ca218c0301d5510b2,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 701.0, 489.0]]",done
a4bfa5234c714242ad875c81c69ae1d2,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 709.0, 488.0]]",done
170e6678eb7a4e0c98c84b17d077c3b5,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 701.0, 488.0]]",done
d62163c46bd64dd3901afa5e1222f81d,train,EGYPT/DL,1,20,[13],"[[439.0, 450.0, 702.0, 485.0]]",done
e25c4aadb5824c29b4aebc3cc239dcf1,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 691.0, 488.0]]",done
2188fda277824e70993eac938d3ebd61,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 711.0, 489.0]]",done
9e5f8587f17e46b4be1eb3c35631e341,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 708.0, 489.0]]",done
55a4df51af4f4cb08c63cc403325bd58,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 689.0, 488.0]]",done
9c2eef3062614588b9b1490d775349ba,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 705.0, 486.0]]",done
4448193b564143178784bbd1fd2f1802,train,EGYPT/DL,1,19,[12],"[[441.0, 452.0, 685.0, 488.0]]",done
9ec75e44f43e4014a5d3fc477f3d5efe,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 686.0, 486.0]]",done
19b7c8d9d1504500a3eee481a97f6af1,train,EGYPT/DL,1,20,[13],"[[439.0, 450.0, 701.0, 485.0]]",done
f094ab8703be441a9a8f396e6d5b5cd1,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 711.0, 486.0]]",done
9eabb528fc074c289d26e059cbbf84ad,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 704.0, 488.0]]",done
ba653337839648a4b6b8863630dea243,train,EGYPT/DL,1,21,[14],"[[439.0, 450.0, 709.0, 486.0]]",done
83eaf38050bf4ec79c5e781e55bcc63c,train,EGYPT/DL,1,21,[14],"[[439.0, 449.0, 683.0, 489.0]]",done
cd87834e7119431ba9547ace0e450474,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 692.0, 488.0]]",done
0edd83e956214c47a8c1e836d5309044,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 705.0, 489.0]]",done
996120a4c3534379afc8ebf0300ecabf,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 704.0, 488.0]]",done
eaaf3f508f5c4d93a546efdc55ab2805,train,EGYPT/DL,1,21,[14],"[[441.0, 450.0, 691.0, 486.0]]",done
b68bcc3e663447b097aa2179b94add6f,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 695.0, 485.0]]",done
751d7612e9fa4e408c87cc61c3c96823,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 708.0, 489.0]]",done
c5d3bce1462a4720a6bb81af2e7f443c,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 686.0, 489.0]]",done
9cf3c8d0c5b345718b885f7f83d33d4f,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 704.0, 489.0]]",done
7e76120066c34d14b02dec5317128e4e,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 698.0, 489.0]]",done
1e754735d88b43658b7091afb2f3c881,train,EGYPT/DL,1,20,[13],"[[438.0, 448.0, 698.0, 488.0]]",done
d7b3fae8aaa14613be8fe56fe1222509,train,EGYPT/DL,1,20,[13],"[[441.0, 450.0, 701.0, 486.0]]",done
835dad324fea4a73a90ff5613dc10d0c,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 686.0, 488.0]]",done
eb0f573088fc4a19b0f4aa65f1208d5e,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 704.0, 485.0]]",done
a7711fb196d0476fac52bd229ab9c80f,train,EGYPT/DL,1,20,[13],"[[439.0, 449.0, 712.0, 489.0]]",done
4744e77240f741dba3aacda87eee1999,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 695.0, 488.0]]",done
684eb10f21c64356848c1dfd40d8cecb,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 698.0, 486.0]]",done
12ae54b574544351bee0fdfcc5fb7bd6,train,EGYPT/DL,1,21,[15],"[[439.0, 449.0, 705.0, 489.0]]",done
4678291db81e4adda22d9db8498059a7,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 699.0, 489.0]]",done
71a3742325e04d75bb9e40212b6cf677,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 697.0, 489.0]]",done
aa749d6d037746d1aee58cf70874655c,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 707.0, 488.0]]",done
95611f92b7aa4302b92f998427b60295,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 699.0, 485.0]]",done
afbd806ea570437b9bbc073a2175eebf,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 702.0, 485.0]]",done
7fedbdc229ec445793aacf21efc1c487,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 691.0, 486.0]]",done
729e4346e3a4403bb9dbbbb917ddd552,train,EGYPT/DL,1,20,[13],"[[439.0, 450.0, 699.0, 485.0]]",done
963aa875b5864aa983d822b2f6da2ffb,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 696.0, 489.0]]",done
626f6bf377a048e199b6a25d2be12eea,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 701.0, 488.0]]",done
4d127ccef7c4417db743448c56e2dbcf,train,EGYPT/DL,1,20,[14],"[[439.0, 446.0, 694.0, 489.0]]",done
3c7b54f017ec480e835ddabd76c58472,train,EGYPT/DL,1,19,[13],"[[439.0, 449.0, 701.0, 489.0]]",done
72d6a69f4f1e483dbfa500dd7e944a4f,train,EGYPT/DL,1,19,[13],"[[439.0, 449.0, 704.0, 489.0]]",done
06321942d9bc447fa43069e0d0b4964b,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 712.0, 489.0]]",done
3ae0caa8141d4ee4ab8ebf3f5f17f8d1,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 686.0, 488.0]]",done
405faddf42484de0b1ba7cbd087eba37,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 698.0, 488.0]]",done
b369c0821d93404193a5ddf260998e8d,train,EGYPT/DL,1,20,[13],"[[438.0, 446.0, 708.0, 489.0]]",done
5427a522a583448b8830924a93316d47,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 696.0, 488.0]]",done
950d432ce81c47dda360d1e113ffcb55,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 701.0, 489.0]]",done
e617bf6e107f4ba097fbe5b5532b4aca,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 701.0, 489.0]]",done
884e4848070c40729eb5052024636a04,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 701.0, 488.0]]",done
2168814cb2ae4c2fb939d79ad0ef29bc,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 707.0, 488.0]]",done
03bf3b90eaa1401aa0d3a7b479ae6ca2,train,EGYPT/DL,1,21,[15],"[[438.0, 448.0, 708.0, 488.0]]",done
f013cad887e64266be25d148c97064a8,train,EGYPT/DL,1,19,[12],"[[438.0, 446.0, 685.0, 489.0]]",done
018a4ab21f07443fb472af86a8aab1dd,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 701.0, 485.0]]",done
6561a3ab408541fbb0b127c52fa85ad1,train,EGYPT/DL,1,21,[14],"[[438.0, 446.0, 704.0, 489.0]]",done
75a5e78326224f3b870190d1b48566f2,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 705.0, 488.0]]",done
5549875509f8446e8b88404d1b46b09e,train,EGYPT/DL,1,20,[14],"[[439.0, 449.0, 701.0, 489.0]]",done
ef6428dcb5014f82b442a0eabb241760,train,EGYPT/DL,1,21,[14],"[[439.0, 450.0, 702.0, 485.0]]",done
c6d89cc4679041f68712e4d1100f2fa2,train,EGYPT/DL,1,21,[14],"[[441.0, 452.0, 715.0, 488.0]]",done
179257bf463c4371aee39b06d3dbca24,train,EGYPT/DL,1,19,[12],"[[438.0, 446.0, 695.0, 489.0]]",done
d1e9fe29fc874880938f6c6d190d59eb,train,EGYPT/DL,1,19,[12],"[[441.0, 452.0, 701.0, 488.0]]",done
43775cfeede04afda48fc122933e5956,train,EGYPT/DL,1,20,[14],"[[441.0, 450.0, 701.0, 486.0]]",done
8d3c83e5ab3d45b896a6b00a3087d279,train,EGYPT/DL,1,20,[14],"[[439.0, 447.0, 710.0, 488.0]]",done
5f69a04ddb524b97b8dcc62c091319ac,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 707.0, 486.0]]",done
898a6c608b1247bb8fbfff3edc8de0be,train,EGYPT/DL,1,19,[12],"[[441.0, 452.0, 701.0, 488.0]]",done
2732815d35174b87a41aac46d5051a51,train,EGYPT/DL,1,21,[15],"[[438.0, 446.0, 697.0, 489.0]]",done
5a4f5875c6f848ce8250b5a183d02d08,train,EGYPT/DL,1,20,[13],"[[439.0, 447.0, 692.0, 491.0]]",done
3a2877138fc144c0b87e51aaa271dde4,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 686.0, 488.0]]",done
9ac8170cf16f41a795993a5a5570f68f,train,EGYPT/DL,1,19,[12],"[[441.0, 452.0, 708.0, 486.0]]",done
5cd7cff2ddb94bef8c1d89277375498f,train,EGYPT/DL,1,20,[13],"[[441.0, 452.0, 701.0, 488.0]]",done
7b9440aa716b4d3ea292318487dcd4cc,train,EGYPT/DL,1,20,[14],"[[438.0, 446.0, 694.0, 489.0]]",done
