Country,Rank,Index,Name Group,Localized Name,Romanized Name,Count,Percent
BA,,30,BA-30,Lukić,Lukić,,
BA,,31,BA-31,Knežević,Knežević,,
BA,,32,BA-32,Marković,Marković,,
BA,,33,BA-33,Ilić,Ilić,,
BA,,34,BA-34,Đukić,Đukić,,
BA,,35,BA-35,Vuković,Vuković,,
BA,,36,BA-36,Vujić,Vujić,,
BA,,37,BA-37,Simić,Simić,,
BA,,38,BA-38,Radić,Radić,,
BA,,39,BA-39,Nikolić,Nikolić,,
BA,,40,BA-40,Marić,Marić,,
BA,,41,BA-41,Mitrović,Mitrović,,
BA,,42,BA-42,Tomić,Tomić,,
BA,,43,BA-43,Božić,Božić,,
BA,,44,BA-44,Golubović,Golubović,,
BA,,45,BA-45,Mirković,Mirković,,
BG,1.0,1,BG-1,Иванов,Ivanov,277308.0,
BG,1.0,1,BG-1,Иванова,Ivanova,277308.0,
BG,2.0,2,BG-2,Георгиев,Georgiev,213511.0,
BG,2.0,2,BG-2,Георгиева,Georgieva,213511.0,
BG,3.0,3,BG-3,Димитров,Dimitrov,205774.0,
BG,3.0,3,BG-3,Димитрова,Dimitrova,205774.0,
BG,4.0,4,BG-4,Петров,Petrov,138886.0,
BG,4.0,4,BG-4,Петрова,Petrova,138886.0,
BG,5.0,5,BG-5,Николов,Nikolov,119528.0,
BG,5.0,5,BG-5,Николова,Nikolova,119528.0,
BG,6.0,6,BG-6,Христов,Hristov,110852.0,
BG,6.0,6,BG-6,Христова,Hristova,110852.0,
BG,7.0,7,BG-7,Стоянов,Stoyanov,109475.0,
BG,7.0,7,BG-7,Стоянова,Stoyanova,109475.0,
BG,8.0,8,BG-8,Тодоров,Todorov,106414.0,
BG,8.0,8,BG-8,Тодорова,Todorova,106414.0,
BG,9.0,9,BG-9,Илиев,Iliev,91075.0,
BG,9.0,9,BG-9,Илиева,Ilieva,91075.0,
BG,10.0,10,BG-10,Ангелов,Angelov,89614.0,
BG,10.0,10,BG-10,Ангелова,Angelova,89614.0,
HR,1.0,1,HR-1,Horvat,Horvat,21618.0,
HR,2.0,2,HR-2,Kovačević,Kovačević,15160.0,
HR,3.0,3,HR-3,Babić,Babić,12840.0,
HR,4.0,4,HR-4,Marić,Marić,11555.0,
HR,5.0,5,HR-5,Jurić,Jurić,11163.0,
HR,6.0,6,HR-6,Novak,Novak,10794.0,
HR,7.0,7,HR-7,Kovačić,Kovačić,10546.0,
HR,8.0,8,HR-8,Knežević,Knežević,10334.0,
HR,9.0,9,HR-9,Vuković,Vuković,10191.0,
HR,10.0,10,HR-10,Marković,Marković,9854.0,
HR,11.0,11,HR-11,Petrović,Petrović,9614.0,
HR,12.0,12,HR-12,Matić,Matić,9960.0,
HR,13.0,13,HR-13,Tomić,Tomić,9464.0,
HR,14.0,14,HR-14,Pavlović,Pavlović,8601.0,
HR,15.0,15,HR-15,Kovač,Kovač,8542.0,
HR,16.0,16,HR-16,Božić,Božić,8258.0,
HR,17.0,17,HR-17,Blažević,Blažević,8152.0,
HR,18.0,18,HR-18,Grgić,Grgić,8010.0,
HR,19.0,19,HR-19,Pavić,Pavić,7538.0,
HR,20.0,20,HR-20,Radić,Radić,7406.0,
HR,21.0,21,HR-21,Perić,Perić,7351.0,
HR,22.0,22,HR-22,Filipović,Filipović,7321.0,
HR,23.0,23,HR-23,Šarić,Šarić,7184.0,
HR,24.0,24,HR-24,Lovrić,Lovrić,7131.0,
HR,25.0,25,HR-25,Vidović,Vidović,6986.0,
HR,26.0,26,HR-26,Perković,Perković,6903.0,
HR,27.0,27,HR-27,Popović,Popović,6797.0,
HR,28.0,28,HR-28,Bošnjak,Bošnjak,6760.0,
HR,29.0,29,HR-29,Jukić,Jukić,6653.0,
HR,30.0,30,HR-30,Barišić,Barišić,6417.0,
CZ,1.0,1,CZ-1,Novák,Novák,69726.0,
CZ,1.0,1,CZ-1,Nováková,Nováková,69726.0,
CZ,2.0,2,CZ-2,Svoboda,Svoboda,51861.0,
CZ,2.0,2,CZ-2,Svobodová,Svobodová,51861.0,
CZ,3.0,3,CZ-3,Novotný,Novotný,49648.0,
CZ,3.0,3,CZ-3,Novotná,Novotná,49648.0,
CZ,4.0,4,CZ-4,Dvořák,Dvořák,45744.0,
CZ,4.0,4,CZ-4,Dvořáková,Dvořáková,45744.0,
CZ,5.0,5,CZ-5,Černý,Černý,36317.0,
CZ,5.0,5,CZ-5,Černá,Černá,36317.0,
CZ,6.0,6,CZ-6,Procházka,Procházka,32891.0,
CZ,6.0,6,CZ-6,Procházková,Procházková,32891.0,
CZ,7.0,7,CZ-7,Kučera,Kučera,30876.0,
CZ,7.0,7,CZ-7,Kučerová,Kučerová,30876.0,
CZ,8.0,8,CZ-8,Veselý,Veselý,26376.0,
CZ,8.0,8,CZ-8,Veselá,Veselá,26376.0,
CZ,9.0,9,CZ-9,Horák,Horák,24961.0,
CZ,9.0,9,CZ-9,Horáková,Horáková,24961.0,
CZ,10.0,10,CZ-10,Němec,Němec,22755.0,
CZ,10.0,10,CZ-10,Němcová,Němcová,22755.0,
DK,1.0,1,DK-1,Nielsen,Nielsen,236397.0,
DK,2.0,2,DK-2,Jensen,Jensen,233713.0,
DK,3.0,3,DK-3,Hansen,Hansen,197548.0,
DK,4.0,4,DK-4,Pedersen,Pedersen,150161.0,
DK,5.0,5,DK-5,Andersen,Andersen,149643.0,
DK,6.0,6,DK-6,Christensen,Christensen,111816.0,
DK,7.0,7,DK-7,Larsen,Larsen,107721.0,
DK,8.0,8,DK-8,Sørensen,Sørensen,102848.0,
DK,9.0,9,DK-9,Rasmussen,Rasmussen,88351.0,
DK,10.0,10,DK-10,Jørgensen,Jørgensen,82285.0,
DK,11.0,11,DK-11,Petersen,Petersen,72757.0,
DK,12.0,12,DK-12,Madsen,Madsen,60676.0,
DK,13.0,13,DK-13,Kristensen,Kristensen,57758.0,
DK,14.0,14,DK-14,Olsen,Olsen,44629.0,
DK,15.0,15,DK-15,Thomsen,Thomsen,38244.0,
DK,16.0,16,DK-16,Christiansen,Christiansen,35143.0,
DK,17.0,17,DK-17,Poulsen,Poulsen,30545.0,
DK,18.0,18,DK-18,Johansen,Johansen,29866.0,
DK,19.0,19,DK-19,Møller,Møller,29481.0,
DK,20.0,20,DK-20,Mortensen,Mortensen,28124.0,
FO,1.0,1,FO-1,Joensen,Joensen,2372.0,
FO,2.0,2,FO-2,Hansen,Hansen,2181.0,
FO,3.0,3,FO-3,Jacobsen,Jacobsen,2051.0,
FO,4.0,4,FO-4,Olsen,Olsen,1670.0,
FO,5.0,5,FO-5,Petersen,Petersen,1298.0,
FO,6.0,6,FO-6,Poulsen,Poulsen,1257.0,
FO,7.0,7,FO-7,Johannesen,Johannesen,973.0,
FO,8.0,8,FO-8,Thomsen,Thomsen,719.0,
FO,9.0,9,FO-9,Nielsen,Nielsen,647.0,
FO,10.0,10,FO-10,Rasmussen,Rasmussen,539.0,
FO,11.0,11,FO-11,Djurhuus,Djurhuus,537.0,
FO,12.0,12,FO-12,Johansen,Johansen,535.0,
FO,13.0,13,FO-13,Simonsen,Simonsen,526.0,
FO,14.0,14,FO-14,Danielsen,Danielsen,524.0,
FO,15.0,15,FO-15,Jensen,Jensen,492.0,
FO,16.0,16,FO-16,Mortensen,Mortensen,471.0,
FO,17.0,17,FO-17,Højgaard,Højgaard,462.0,
FO,18.0,18,FO-18,Mikkelsen,Mikkelsen,432.0,
FO,19.0,19,FO-19,Sørensen,Sørensen,420.0,
FO,20.0,20,FO-20,Dam,Dam,418.0,
EE,1.0,1,EE-1,Ivanov,Ivanov,6789.0,
EE,2.0,2,EE-2,Tamm,Tamm,5241.0,
EE,3.0,3,EE-3,Saar,Saar,4352.0,
EE,4.0,4,EE-4,Sepp,Sepp,3624.0,
EE,5.0,5,EE-5,Mägi,Mägi,3613.0,
EE,6.0,6,EE-6,Smirnov,Smirnov,3402.0,
EE,7.0,7,EE-7,Vassiljev,Vassiljev,3153.0,
EE,8.0,8,EE-8,Petrov,Petrov,2932.0,
EE,9.0,9,EE-9,Kask,Kask,2847.0,
EE,10.0,10,EE-10,Kukk,Kukk,2728.0,
EE,11.0,11,EE-11,Kuznetsov,Kuznetsov,2339.0,
EE,12.0,12,EE-12,Rebane,Rebane,2265.0,
EE,13.0,13,EE-13,Karpin,Karpin,2265.0,
EE,14.0,14,EE-14,Ilves,Ilves,2165.0,
EE,15.0,15,EE-15,Mihhailov,Mihhailov,1968.0,
EE,16.0,16,EE-16,Pärn,Pärn,1933.0,
EE,17.0,17,EE-17,Pavlov,Pavlov,1927.0,
EE,18.0,18,EE-18,Semjonov,Semjonov,1909.0,
EE,19.0,19,EE-19,Koppel,Koppel,1882.0,
EE,20.0,20,EE-20,Andrejev,Andrejev,1862.0,
EE,21.0,21,EE-21,Aleksejev,Aleksejev,1845.0,
FI,1.0,1,FI-1,Korhonen,Korhonen,23312.0,0.0043
FI,2.0,2,FI-2,Virtanen,Virtanen,23020.0,0.0042
FI,3.0,3,FI-3,Mäkinen,Mäkinen,21014.0,0.0038
FI,4.0,4,FI-4,Nieminen,Nieminen,20969.0,0.0038
FI,5.0,5,FI-5,Mäkelä,Mäkelä,19538.0,0.0036
FI,6.0,6,FI-6,Hämäläinen,Hämäläinen,19129.0,0.0035
FI,7.0,7,FI-7,Laine,Laine,18752.0,0.0034
FI,8.0,8,FI-8,Heikkinen,Heikkinen,17926.0,0.0033
FI,9.0,9,FI-9,Koskinen,Koskinen,17737.0,0.0032
FI,10.0,10,FI-10,Järvinen,Järvinen,16802.0,0.0031
FI,11.0,11,FI-11,Lehtonen,Lehtonen,16649.0,0.003
FI,12.0,12,FI-12,Lehtinen,Lehtinen,15602.0,0.0029
FI,13.0,13,FI-13,Saarinen,Saarinen,15295.0,0.0028
FI,14.0,14,FI-14,Salminen,Salminen,15087.0,0.0028
FI,15.0,15,FI-15,Heinonen,Heinonen,14957.0,0.0027
FI,16.0,16,FI-16,Niemi,Niemi,14951.0,0.0027
FI,17.0,17,FI-17,Heikkilä,Heikkilä,14558.0,0.0027
FI,18.0,18,FI-18,Kinnunen,Kinnunen,14319.0,0.0026
FI,19.0,19,FI-19,Salonen,Salonen,14270.0,0.0026
FI,20.0,20,FI-20,Turunen,Turunen,13802.0,0.0025
FI,21.0,21,FI-21,Salo,Salo,13487.0,0.0025
FI,22.0,22,FI-22,Laitinen,Laitinen,13085.0,0.0024
FI,23.0,23,FI-23,Tuominen,Tuominen,12852.0,0.0023
FI,24.0,24,FI-24,Rantanen,Rantanen,12834.0,0.0023
FI,25.0,25,FI-25,Karjalainen,Karjalainen,12830.0,0.0023
FI,26.0,26,FI-26,Jokinen,Jokinen,12514.0,0.0023
FI,27.0,27,FI-27,Mattila,Mattila,12330.0,0.0023
FI,28.0,28,FI-28,Savolainen,Savolainen,11592.0,0.0021
FI,29.0,29,FI-29,Lahtinen,Lahtinen,11470.0,0.0021
FI,30.0,30,FI-30,Ahonen,Ahonen,11238.0,0.0021
FR,1.0,1,FR-1,Martin,Martin,235846.0,
FR,2.0,2,FR-2,Bernard,Bernard,105132.0,
FR,3.0,3,FR-3,Dubois,Dubois,95998.0,
FR,4.0,4,FR-4,Thomas,Thomas,95387.0,
FR,5.0,5,FR-5,Robert,Robert,91393.0,
FR,6.0,6,FR-6,Richard,Richard,90689.0,
FR,7.0,7,FR-7,Petit,Petit,88318.0,
FR,8.0,8,FR-8,Durand,Durand,84252.0,
FR,9.0,9,FR-9,Leroy,Leroy,78868.0,
FR,10.0,10,FR-10,Moreau,Moreau,78177.0,
FR,11.0,11,FR-11,Simon,Simon,76655.0,
FR,12.0,12,FR-12,Laurent,Laurent,75307.0,
FR,13.0,13,FR-13,Lefebvre,Lefebvre,74564.0,
FR,14.0,14,FR-14,Michel,Michel,74318.0,
FR,15.0,15,FR-15,Garcia,Garcia,68720.0,
FR,16.0,16,FR-16,David,David,61762.0,
FR,17.0,17,FR-17,Bertrand,Bertrand,59817.0,
FR,18.0,18,FR-18,Roux,Roux,59440.0,
FR,19.0,19,FR-19,Vincent,Vincent,57351.0,
FR,20.0,20,FR-20,Fournier,Fournier,57047.0,
FR,21.0,21,FR-21,Morel,Morel,56760.0,
FR,22.0,22,FR-22,Girard,Girard,55642.0,
FR,23.0,23,FR-23,André,André,55228.0,
FR,24.0,24,FR-24,Lefèvre,Lefèvre,53670.0,
FR,25.0,25,FR-25,Mercier,Mercier,53622.0,
FR,26.0,26,FR-26,Dupont,Dupont,53405.0,
FR,27.0,27,FR-27,Lambert,Lambert,51543.0,
FR,28.0,28,FR-28,Bonnet,Bonnet,50999.0,
FR,29.0,29,FR-29,François,François,50612.0,
FR,30.0,30,FR-30,Martinez,Martinez,49762.0,
DE,1.0,1,DE-1,Müller,Müller,790400.0,0.0095
DE,2.0,2,DE-2,Schmidt,Schmidt,574080.0,0.0069
DE,3.0,3,DE-3,Schneider,Schneider,332800.0,0.004
DE,4.0,4,DE-4,Fischer,Fischer,291200.0,0.0035
DE,5.0,5,DE-5,Meyer,Meyer,274560.0,0.0033
DE,6.0,6,DE-6,Weber,Weber,249600.0,0.003
DE,7.0,7,DE-7,Wagner,Wagner,224640.0,0.0027
DE,8.0,8,DE-8,Schulz,Schulz,224640.0,0.0027
DE,9.0,9,DE-9,Becker,Becker,224640.0,0.0027
DE,10.0,10,DE-10,Hoffmann,Hoffmann,216320.0,0.0026
GR,,1,GR-1,Σαμαράς,Samaras,,
GR,,2,GR-2,Παπουτσής,Papoutsis,,
GR,,3,GR-3,Κρητικός,Kritikos,,
GR,,4,GR-4,Αϊβαλιώτης,Aivaliotis,,
GR,,5,GR-5,Κοντός,Kontos,,
GR,,6,GR-6,Μυταράς,Mytaras,,
GR,,7,GR-7,Κουφός,Koufos,,
HU,1.0,1,HU-1,Nagy,Nagy,,
HU,2.0,2,HU-2,Kovács,Kovács,,
HU,3.0,3,HU-3,Tóth,Tóth,,
HU,4.0,4,HU-4,Szabó,Szabó,,
HU,5.0,5,HU-5,Horváth,Horváth,,
HU,6.0,6,HU-6,Varga,Varga,,
HU,7.0,7,HU-7,Kiss,Kiss,,
HU,8.0,8,HU-8,Molnár,Molnár,,
HU,9.0,9,HU-9,Németh,Németh,,
HU,10.0,10,HU-10,Farkas,Farkas,,
HU,11.0,11,HU-11,Balogh,Balogh,,
HU,12.0,12,HU-12,Papp,Papp,,
HU,13.0,13,HU-13,Lakatos,Lakatos,,
HU,14.0,14,HU-14,Takács,Takács,,
HU,15.0,15,HU-15,Juhász,Juhász,,
HU,16.0,16,HU-16,Mészáros,Mészáros,,
HU,17.0,17,HU-17,Oláh,Oláh,,
HU,18.0,18,HU-18,Simon,Simon,,
HU,19.0,19,HU-19,Rácz,Rácz,,
HU,20.0,20,HU-20,Fekete,Fekete,,
HU,21.0,21,HU-21,Szilágyi,Szilágyi,,
HU,22.0,22,HU-22,Török,Török,,
HU,23.0,23,HU-23,Fehér,Fehér,,
HU,24.0,24,HU-24,Balázs,Balázs,,
HU,25.0,25,HU-25,Gál,Gál,,
IS,1.0,1,IS-1,Blöndal,Blöndal,324.0,
IS,2.0,2,IS-2,Thorarensen,Thorarensen,293.0,
IS,3.0,3,IS-3,Hansen,Hansen,282.0,
IS,4.0,4,IS-4,Olsen,Olsen,224.0,
IS,5.0,5,IS-5,Andersen,Andersen,206.0,
IS,6.0,6,IS-6,Petersen,Petersen,206.0,
IS,7.0,7,IS-7,Möller,Möller,198.0,
IS,8.0,8,IS-8,Nielsen,Nielsen,180.0,
IS,9.0,9,IS-9,Waage,Waage,171.0,
IS,10.0,10,IS-10,Bergmann,Bergmann,158.0,
IS,11.0,11,IS-11,Briem,Briem,156.0,
IS,12.0,12,IS-12,Thorlacius,Thorlacius,155.0,
IS,13.0,13,IS-13,Jensen,Jensen,146.0,
IS,14.0,14,IS-14,Hjaltalín,Hjaltalín,137.0,
IS,15.0,15,IS-15,Scheving,Scheving,135.0,
IS,16.0,16,IS-16,Petersen,Petersen,126.0,
IS,17.0,17,IS-17,Kvaran,Kvaran,123.0,
IS,18.0,18,IS-18,Fjeldsted,Fjeldsted,123.0,
IS,19.0,19,IS-19,Norðdahl,Norðdahl,113.0,
IS,20.0,20,IS-20,Berndsen,Berndsen,105.0,
IE,1.0,1,IE-1,Ó Murchú,Murphy,,
IE,2.0,2,IE-2,Ó Ceallaigh,O'Kelly,,
IE,2.0,2,IE-2,,Kelly,,
IE,3.0,3,IE-3,Ó Súilleabháin,O'Sullivan,,
IE,3.0,3,IE-3,,Sullivan,,
IE,4.0,4,IE-4,Breathnach,Walsh,,
IE,5.0,5,IE-5,Mac Gabhann,Smith,,
IE,6.0,6,IE-6,Ó Briain,O'Brien,,
IE,7.0,7,IE-7,Ó Broin,O'Byrne,,
IE,7.0,7,IE-7,,Byrne,,
IE,8.0,8,IE-8,Ó Riain,O'Ryan,,
IE,8.0,8,IE-8,,Ryan,,
IE,9.0,9,IE-9,Ó Conchúir,O'Connor,,
IE,10.0,10,IE-10,Ó Néill,O'Neill,,
IE,11.0,11,IE-11,Ó Raghallaigh,O'Reilly,,
IE,11.0,11,IE-11,,Reilly,,
IE,12.0,12,IE-12,Ó Dubhghaill,Doyle,,
IE,13.0,13,IE-13,Mac Cárthaigh,McCarthy,,
IE,14.0,14,IE-14,Ó Gallchóir,O'Gallagher,,
IE,14.0,14,IE-14,,Gallagher,,
IE,15.0,15,IE-15,Ó Dochartaigh,O'Doherty,,
IE,15.0,15,IE-15,,Doherty,,
IE,16.0,16,IE-16,Ó Cinnéide,Kennedy,,
IE,17.0,17,IE-17,Ó Loingsigh,Lynch,,
IE,18.0,18,IE-18,Ó Muireadhaigh,Murray,,
IE,19.0,19,IE-19,Ó Cuinn,O'Quinn,,
IE,19.0,19,IE-19,,Quinn,,
IE,20.0,20,IE-20,Ó Mórdha,O'Moore,,
IE,20.0,20,IE-20,,Moore,,
IT,1.0,1,IT-1,Rossi,Rossi,60.0,
IT,2.0,2,IT-2,Russo,Russo,43.0,
IT,3.0,3,IT-3,Ferrari,Ferrari,34.0,
IT,4.0,4,IT-4,Esposito,Esposito,32.0,
IT,5.0,5,IT-5,Bianchi,Bianchi,25.0,
IT,6.0,6,IT-6,Romano,Romano,24.0,
IT,7.0,7,IT-7,Colombo,Colombo,23.0,
IT,8.0,8,IT-8,Bruno,Bruno,21.0,
IT,9.0,9,IT-9,Ricci,Ricci,20.0,
IT,10.0,10,IT-10,Greco,Greco,18.0,
IT,11.0,11,IT-11,Marino,Marino,18.0,
IT,12.0,12,IT-12,Gallo,Gallo,18.0,
IT,13.0,13,IT-13,De Luca,De Luca,17.0,
IT,14.0,14,IT-14,Conti,Conti,17.0,
IT,15.0,15,IT-15,Costa,Costa,17.0,
IT,16.0,16,IT-16,Mancini,Mancini,17.0,
IT,17.0,17,IT-17,Giordano,Giordano,17.0,
IT,18.0,18,IT-18,Rizzo,Rizzo,16.0,
IT,19.0,19,IT-19,Lombardi,Lombardi,15.0,
IT,20.0,20,IT-20,Barbieri,Barbieri,14.0,
IT,21.0,21,IT-21,Moretti,Moretti,14.0,
IT,22.0,22,IT-22,Fontana,Fontana,14.0,
IT,23.0,23,IT-23,Caruso,Caruso,14.0,
IT,24.0,24,IT-24,Mariani,Mariani,14.0,
IT,25.0,25,IT-25,Ferrara,Ferrara,13.0,
IT,26.0,26,IT-26,Santoro,Santoro,13.0,
IT,27.0,27,IT-27,Rinaldi,Rinaldi,13.0,
IT,28.0,28,IT-28,Leone,Leone,13.0,
IT,29.0,29,IT-29,D'Angelo,D'Angelo,13.0,
IT,30.0,30,IT-30,Longo,Longo,12.0,
IT,31.0,31,IT-31,Galli,Galli,12.0,
IT,32.0,32,IT-32,Martini,Martini,12.0,
IT,33.0,33,IT-33,Martinelli,Martinelli,12.0,
IT,34.0,34,IT-34,Serra,Serra,11.0,
IT,35.0,35,IT-35,Conte,Conte,11.0,
IT,36.0,36,IT-36,Vitale,Vitale,11.0,
IT,37.0,37,IT-37,De Santis,De Santis,11.0,
IT,38.0,38,IT-38,Marchetti,Marchetti,11.0,
IT,39.0,39,IT-39,Messina,Messina,11.0,
IT,40.0,40,IT-40,Gentile,Gentile,11.0,
IT,41.0,41,IT-41,Villa,Villa,11.0,
IT,42.0,42,IT-42,Marini,Marini,11.0,
IT,43.0,43,IT-43,Lombardo,Lombardo,11.0,
IT,44.0,44,IT-44,Coppola,Coppola,11.0,
IT,45.0,45,IT-45,Ferri,Ferri,11.0,
IT,46.0,46,IT-46,Parisi,Parisi,11.0,
IT,47.0,47,IT-47,De Angelis,De Angelis,11.0,
IT,48.0,48,IT-48,Bianco,Bianco,10.0,
IT,49.0,49,IT-49,Amato,Amato,10.0,
IT,50.0,50,IT-50,Fabbri,Fabbri,10.0,
IT,51.0,51,IT-51,Gatti,Gatti,10.0,
IT,52.0,52,IT-52,Sala,Sala,10.0,
IT,53.0,53,IT-53,Morelli,Morelli,10.0,
IT,54.0,54,IT-54,Grasso,Grasso,10.0,
IT,55.0,55,IT-55,Pellegrini,Pellegrini,10.0,
IT,56.0,56,IT-56,Ferraro,Ferraro,10.0,
IT,57.0,57,IT-57,Monti,Monti,10.0,
IT,58.0,58,IT-58,Palumbo,Palumbo,10.0,
IT,59.0,59,IT-59,Grassi,Grassi,10.0,
IT,60.0,60,IT-60,Testa,Testa,10.0,
IT,61.0,61,IT-61,Valentini,Valentini,9.0,
IT,62.0,62,IT-62,Carbone,Carbone,9.0,
IT,63.0,63,IT-63,Benedetti,Benedetti,9.0,
IT,64.0,64,IT-64,Silvestri,Silvestri,9.0,
IT,65.0,65,IT-65,Farina,Farina,9.0,
IT,66.0,66,IT-66,D'Amico,D'Amico,9.0,
IT,67.0,67,IT-67,Martino,Martino,9.0,
IT,68.0,68,IT-68,Bernardi,Bernardi,9.0,
IT,69.0,69,IT-69,Caputo,Caputo,9.0,
IT,70.0,70,IT-70,Mazza,Mazza,9.0,
IT,71.0,71,IT-71,Sanna,Sanna,9.0,
IT,72.0,72,IT-72,Fiore,Fiore,9.0,
IT,73.0,73,IT-73,De Rosa,De Rosa,9.0,
IT,74.0,74,IT-74,Pellegrino,Pellegrino,9.0,
IT,75.0,75,IT-75,Giuliani,Giuliani,9.0,
IT,76.0,76,IT-76,Rizzi,Rizzi,9.0,
IT,77.0,77,IT-77,Di Stefano,Di Stefano,9.0,
IT,78.0,78,IT-78,Cattaneo,Cattaneo,8.0,
IT,79.0,79,IT-79,Rossetti,Rossetti,8.0,
IT,80.0,80,IT-80,Orlando,Orlando,8.0,
IT,81.0,81,IT-81,Basile,Basile,8.0,
IT,82.0,82,IT-82,Neri,Neri,8.0,
IT,83.0,83,IT-83,Barone,Barone,8.0,
IT,84.0,84,IT-84,Palmieri,Palmieri,8.0,
IT,85.0,85,IT-85,Riva,Riva,8.0,
IT,86.0,86,IT-86,Romeo,Romeo,8.0,
IT,87.0,87,IT-87,Franco,Franco,8.0,
IT,88.0,88,IT-88,Sorrentino,Sorrentino,8.0,
IT,89.0,89,IT-89,Pagano,Pagano,8.0,
IT,90.0,90,IT-90,D'Agostino,D'Agostino,8.0,
IT,91.0,91,IT-91,Piras,Piras,8.0,
IT,92.0,92,IT-92,Ruggiero,Ruggiero,8.0,
IT,93.0,93,IT-93,Montanari,Montanari,8.0,
IT,94.0,94,IT-94,Battaglia,Battaglia,8.0,
IT,95.0,95,IT-95,Bellini,Bellini,8.0,
IT,96.0,96,IT-96,Castelli,Castelli,8.0,
IT,97.0,97,IT-97,Guerra,Guerra,8.0,
IT,98.0,98,IT-98,Poli,Poli,8.0,
IT,99.0,99,IT-99,Valente,Valente,7.0,
IT,100.0,100,IT-100,Ferretti,Ferretti,7.0,
XK,1.0,1,XK-1,Krasniqi,Krasniqi,58199.0,
XK,2.0,2,XK-2,Gashi,Gashi,57396.0,
XK,3.0,3,XK-3,Berisha,Berisha,43727.0,
XK,4.0,4,XK-4,Morina,Morina,27222.0,
XK,5.0,5,XK-5,Shala,Shala,25585.0,
XK,6.0,6,XK-6,Bytyqi,Bytyqi,18840.0,
XK,7.0,7,XK-7,Hasani,Hasani,13187.0,
XK,8.0,8,XK-8,Kastrati,Kastrati,13015.0,
XK,9.0,9,XK-9,Kryeziu,Kryeziu,12882.0,
XK,10.0,10,XK-10,Hoti,Hoti,12709.0,
XK,11.0,11,XK-11,Fatime,Fatime,8626.0,
XK,12.0,12,XK-12,Bajram,Bajram,6324.0,
XK,13.0,13,XK-13,Emine,Emine,5622.0,
XK,14.0,14,XK-14,Bekim,Bekim,5470.0,
XK,15.0,15,XK-15,Afërdita,Afërdita,5226.0,
XK,16.0,16,XK-16,Valon,Valon,5207.0,
XK,17.0,17,XK-17,Egzon,Egzon,5180.0,
XK,18.0,18,XK-18,Arben,Arben,5114.0,
XK,19.0,19,XK-19,Ramadan,Ramadan,5110.0,
XK,20.0,20,XK-20,Muhamet,Muhamet,5047.0,
LV,1.0,1,LV-1,Bērziņš,Bērziņš,,
LV,2.0,2,LV-2,Kalniņš,Kalniņš,,
LV,3.0,3,LV-3,Ozoliņš,Ozoliņš,,
LV,4.0,4,LV-4,Jansons,Jansons,,
LV,5.0,5,LV-5,Ozols,Ozols,,
LV,6.0,6,LV-6,Liepiņš,Liepiņš,,
LV,7.0,7,LV-7,Krūmiņš,Krūmiņš,,
LV,8.0,8,LV-8,Balodis,Balodis,,
LV,9.0,9,LV-9,Eglītis,Eglītis,,
LV,10.0,10,LV-10,Zariņš,Zariņš,,
LV,11.0,11,LV-11,Pētersons,Pētersons,,
LV,12.0,12,LV-12,Vītols,Vītols,,
LV,13.0,13,LV-13,Kļaviņš,Kļaviņš,,
LV,14.0,14,LV-14,Kārkliņš,Kārkliņš,,
LV,15.0,15,LV-15,Vanags,Vanags,,
LT,1.0,1,LT-1,Kazlauskas,Kazlauskas,,
LT,1.0,1,LT-1,Kazlauskienė,Kazlauskienė,,
LT,2.0,2,LT-2,Jankauskas,Jankauskas,,
LT,2.0,2,LT-2,Jankauskienė,Jankauskienė,,
LT,3.0,3,LT-3,Petrauskas,Petrauskas,,
LT,3.0,3,LT-3,Petrauskienė,Petrauskienė,,
LT,4.0,4,LT-4,Stankevičius,Stankevičius,,
LT,4.0,4,LT-4,Stankevičienė,Stankevičienė,,
LT,5.0,5,LT-5,Vasiliauskas,Vasiliauskas,,
LT,5.0,5,LT-5,Vasiliauskienė,Vasiliauskienė,,
LT,6.0,6,LT-6,Butkus,Butkus,,
LT,6.0,6,LT-6,Butkienė,Butkienė,,
LT,7.0,7,LT-7,Žukauskas,Žukauskas,,
LT,7.0,7,LT-7,Žukauskienė,Žukauskienė,,
LT,8.0,8,LT-8,Paulauskas,Paulauskas,,
LT,8.0,8,LT-8,Paulauskienė,Paulauskienė,,
LT,9.0,9,LT-9,Urbonas,Urbonas,,
LT,9.0,9,LT-9,Urbonienė,Urbonienė,,
LT,10.0,10,LT-10,Kavaliauskas,Kavaliauskas,,
LT,10.0,10,LT-10,Kavaliauskienė,Kavaliauskienė,,
LU,1.0,1,LU-1,Schmit,Schmit,1929.0,
LU,2.0,2,LU-2,Muller,Muller,1473.0,
LU,3.0,3,LU-3,Weber,Weber,1380.0,
LU,4.0,4,LU-4,Hoffmann,Hoffmann,1335.0,
LU,5.0,5,LU-5,Wagner,Wagner,1300.0,
LU,6.0,6,LU-6,Thill,Thill,1027.0,
LU,7.0,7,LU-7,Schmitz,Schmitz,939.0,
LU,8.0,8,LU-8,Schroeder,Schroeder,793.0,
LU,9.0,9,LU-9,Reuter,Reuter,712.0,
LU,10.0,10,LU-10,Klein,Klein,706.0,
LU,11.0,11,LU-11,Becker,Becker,674.0,
LU,12.0,12,LU-12,Kieffer,Kieffer,660.0,
LU,13.0,13,LU-13,Kremer,Kremer,650.0,
